ID	symbol	biotype	chromosome	start	stop
ENSG00000202343	RF00410	gene	6	149594625	149594759
ENSG00000202200	RF00019	gene	6	128761717	128761808
ENSG00000239953	RN7SL273P	gene	6	37361185	37361483
ENSG00000202050	RNU6-391P	gene	6	24365651	24365754
ENSG00000207131	RF00019	gene	6	87826173	87826285
ENSG00000275072	SNORD50B	gene	6	85677589	85677658
ENSG00000277264	MIR6833	gene	6	32179816	32179876
ENSG00000212295	SNORD28B	gene	6	156378750	156378824
ENSG00000263572	MIR7853	gene	6	6169304	6169435
ENSG00000263479	RN7SL509P	gene	6	96914699	96914995
ENSG00000200427	RF00019	gene	6	85777639	85777755
ENSG00000252498	RNU6-1016P	gene	6	75644084	75644177
ENSG00000266776	MIR4646	gene	6	31701029	31701091
ENSG00000252554	RNU6-861P	gene	6	129436875	129436980
ENSG00000266619	MIR4642	gene	6	44435641	44435722
ENSG00000221697	MIR1275	gene	6	33999972	34000051
ENSG00000263712	MIR4639	gene	6	16141556	16141624
ENSG00000207490	RNU6-987P	gene	6	25383599	25383702
ENSG00000207076	RNU6-1113P	gene	6	43474186	43474292
ENSG00000199630	RF00019	gene	6	89841329	89841424
ENSG00000221332	RF00012	gene	6	75398860	75399067
ENSG00000199944	RNU6-653P	gene	6	109059509	109059614
ENSG00000199458	RNU4-35P	gene	6	121453981	121454121
ENSG00000244618	RN7SL334P	gene	6	25031009	25031287
ENSG00000200091	RN7SKP163	gene	6	75654970	75655299
ENSG00000201807	RF00443	gene	6	136855698	136855831
ENSG00000112379	ARFGEF3	gene	6	138161921	138344663
ENSG00000220660	AL023284.3	gene	6	136364129	136365079
ENSG00000231500	RPS18	gene	6	33272010	33276510
ENSG00000223501	VPS52	gene	6	33250272	33272047
ENSG00000232940	HCG25	gene	6	33249534	33254989
ENSG00000216519	AL023284.1	gene	6	136317961	136318236
ENSG00000260418	AL023284.4	gene	6	136335714	136336087
ENSG00000242560	RN7SL797P	gene	6	96282567	96282863
ENSG00000222806	RNA5SP225	gene	6	153420438	153420572
ENSG00000201292	RNU6-153P	gene	6	166209403	166209506
ENSG00000219806	ATP5PBP6	gene	6	139614438	139615204
ENSG00000218565	AL592429.1	gene	6	139338018	139339580
ENSG00000164440	TXLNB	gene	6	139240061	139292139
ENSG00000237499	AL357060.1	gene	6	137823673	137868233
ENSG00000027697	IFNGR1	gene	6	137197484	137219449
ENSG00000219470	AL355802.1	gene	6	43538822	43539703
ENSG00000171453	POLR1C	gene	6	43509702	43562419
ENSG00000123552	USP45	gene	6	99432379	99521728
ENSG00000146410	MTFR2	gene	6	136231024	136250335
ENSG00000232699	BDH2P1	gene	6	99174744	99175479
ENSG00000130368	MAS1	gene	6	159906690	159916530
ENSG00000236823	AL035691.1	gene	6	159899186	159902510
ENSG00000146263	MMS22L	gene	6	97142161	97283217
ENSG00000123545	NDUFAF4	gene	6	96889313	96897881
ENSG00000172461	FUT9	gene	6	96015984	96215612
ENSG00000235994	HGC6.3	gene	6	167975924	167979776
ENSG00000224605	AL080284.1	gene	6	91390313	91393000
ENSG00000235174	RPL39P3	gene	6	73373108	73373263
ENSG00000231332	OOEP-AS1	gene	6	73369704	73387717
ENSG00000231178	AL357832.1	gene	6	159353922	159383339
ENSG00000235086	FNDC1-IT1	gene	6	159240786	159243329
ENSG00000219249	AMZ2P2	gene	6	158725747	158726803
ENSG00000219700	PTCHD3P3	gene	6	109288571	109290503
ENSG00000217653	AL353692.1	gene	6	89814709	89815463
ENSG00000233496	SYNJ2-IT1	gene	6	158001107	158002383
ENSG00000203908	KHDC3L	gene	6	73362677	73364171
ENSG00000112659	CUL9	gene	6	43182175	43224587
ENSG00000130338	TULP4	gene	6	158232236	158511828
ENSG00000249141	AL159163.1	gene	6	166858094	166956124
ENSG00000231654	RPS6KA2-AS1	gene	6	166903698	166904835
ENSG00000083099	LYRM2	gene	6	89568144	89638753
ENSG00000227206	AL645937.2	gene	6	29124210	29128908
ENSG00000228692	AL445307.1	gene	6	163586583	163588165
ENSG00000218872	AL445189.1	gene	6	108856400	108856737
ENSG00000118434	SPACA1	gene	6	88047789	88066832
ENSG00000124733	MEA1	gene	6	43011143	43016868
ENSG00000111832	RWDD1	gene	6	116571367	116597675
ENSG00000220918	AL132875.1	gene	6	79854684	79855632
ENSG00000224586	GPX5	gene	6	28525925	28534952
ENSG00000231162	COX11P1	gene	6	28446973	28447807
ENSG00000227360	AL512658.1	gene	6	156493226	156499771
ENSG00000285797	AL512658.2	gene	6	156350579	156390246
ENSG00000235301	HLA-Z	gene	6	32896416	32896490
ENSG00000135338	LCA5	gene	6	79484991	79537458
ENSG00000146477	SLC22A3	gene	6	160348268	160452581
ENSG00000216471	RPSAP43	gene	6	114084168	114084792
ENSG00000251830	RF00218	gene	6	24166273	24166374
ENSG00000283409	MIR3662	gene	6	134979338	134979432
ENSG00000240733	RN7SL502P	gene	6	36450912	36451201
ENSG00000202438	RF00019	gene	6	130573996	130574112
ENSG00000202285	RNU6-117P	gene	6	106738948	106739054
ENSG00000236013	AL357146.1	gene	6	139976352	140093721
ENSG00000231426	FILNC1	gene	6	139677639	139860476
ENSG00000225415	CCRL1P1	gene	6	138822747	138823799
ENSG00000220600	AL121834.1	gene	6	138878899	138879407
ENSG00000204227	RING1	gene	6	33208495	33212722
ENSG00000223821	AL603910.1	gene	6	73492025	73492742
ENSG00000272279	AL512329.2	gene	6	1528364	1528911
ENSG00000218027	AL512329.1	gene	6	1513698	1515289
ENSG00000171408	PDE7B	gene	6	135851696	136195574
ENSG00000213111	COX5BP2	gene	6	136034553	136034886
ENSG00000237596	AL138828.1	gene	6	135991936	136225751
ENSG00000124574	ABCC10	gene	6	43427366	43450430
ENSG00000216518	EEF1GP6	gene	6	96750824	96751728
ENSG00000164430	CGAS	gene	6	73413515	73452276
ENSG00000220614	AL583834.1	gene	6	43328134	43328476
ENSG00000092820	EZR	gene	6	158765741	158819412
ENSG00000229852	AC019205.1	gene	6	73263215	73301401
ENSG00000213065	AL009178.1	gene	6	167767083	167768568
ENSG00000112182	BACH2	gene	6	89926529	90296908
ENSG00000228624	HDAC2-AS2	gene	6	113969701	114471705
ENSG00000196230	TUBB	gene	6	30720201	30725426
ENSG00000217275	AL031777.1	gene	6	26202156	26202654
ENSG00000220745	AL080276.1	gene	6	152959359	152959605
ENSG00000218187	AL356432.1	gene	6	127654860	127655278
ENSG00000219284	AL592291.1	gene	6	127632958	127635321
ENSG00000184530	C6orf58	gene	6	127519455	127591817
ENSG00000203778	FAM229B	gene	6	112087599	112102790
ENSG00000227706	AL713998.1	gene	6	67887646	67889339
ENSG00000228772	AL033539.1	gene	6	22589137	22593833
ENSG00000174572	RPL10P2	gene	6	27211244	27211913
ENSG00000118518	RNF146	gene	6	127266610	127288567
ENSG00000146374	RSPO3	gene	6	127118604	127197765
ENSG00000112739	PRPF4B	gene	6	4021267	4064983
ENSG00000257065	AL049844.1	gene	6	143807092	143844617
ENSG00000204542	C6orf15	gene	6	31111223	31112559
ENSG00000135577	NMBR	gene	6	142058330	142088799
ENSG00000272277	AL031963.3	gene	6	3068045	3068894
ENSG00000216548	AL357084.1	gene	6	140922457	140922910
ENSG00000112773	TENT5A	gene	6	81491439	81752774
ENSG00000124508	BTN2A2	gene	6	26383096	26394874
ENSG00000198719	DLL1	gene	6	170282206	170306565
ENSG00000243955	GSTA1	gene	6	52791664	52803910
ENSG00000251965	RNA5SP208	gene	6	67467231	67467308
ENSG00000223191	RNU6-293P	gene	6	158926466	158926571
ENSG00000201207	RF00019	gene	6	31663288	31663401
ENSG00000252244	RNU7-3P	gene	6	149516956	149517017
ENSG00000223039	RN7SKP268	gene	6	151319635	151319950
ENSG00000266760	MIR4464	gene	6	90312742	90312833
ENSG00000201119	RNU1-33P	gene	6	145463238	145463399
ENSG00000222515	RN7SKP240	gene	6	22085544	22085918
ENSG00000212579	RF00561	gene	6	35651818	35651945
ENSG00000207286	RF00019	gene	6	25287432	25287533
ENSG00000130340	SNX9	gene	6	157700387	157945077
ENSG00000203492	AL645937.1	gene	6	29137410	29142934
ENSG00000218631	AL117344.1	gene	6	157372556	157373171
ENSG00000118689	FOXO3	gene	6	108559835	108684774
ENSG00000238055	Z98742.3	gene	6	108318079	108318404
ENSG00000217557	AL590286.1	gene	6	162957258	162957548
ENSG00000112116	IL17F	gene	6	52236681	52244537
ENSG00000272841	AL139393.2	gene	6	160990318	160992342
ENSG00000276620	AL591516.1	gene	6	107192300	107192573
ENSG00000250535	STK19B	gene	6	32013270	32013787
ENSG00000124587	PEX6	gene	6	42963870	42979220
ENSG00000262048	AL078601.3	gene	6	79406240	79406774
ENSG00000124562	SNRPC	gene	6	34757406	34773794
ENSG00000279076	AL136140.2	gene	6	44551577	44553281
ENSG00000231402	WASF5P	gene	6	31287510	31288964
ENSG00000219487	AL603766.1	gene	6	149112009	149112672
ENSG00000220773	RPSAP44	gene	6	54624605	54625488
ENSG00000137251	TINAG	gene	6	54307859	54390152
ENSG00000217767	NDUFAB1P1	gene	6	70734503	70734962
ENSG00000232389	AL583856.1	gene	6	70608234	70609334
ENSG00000197153	HIST1H3J	gene	6	27890382	27893106
ENSG00000278677	HIST1H2AM	gene	6	27892757	27893149
ENSG00000271162	AL022099.1	gene	6	48952070	48952781
ENSG00000217044	MTCO3P31	gene	6	153667318	153668106
ENSG00000240869	RN7SL128P	gene	6	20421583	20421887
ENSG00000238594	RF01210	gene	6	150164584	150164686
ENSG00000206881	RNU6-190P	gene	6	17619533	17619634
ENSG00000206702	RNU1-11P	gene	6	13214056	13214219
ENSG00000207982	MIR548B	gene	6	119069047	119069143
ENSG00000222764	RN7SKP106	gene	6	141486141	141486412
ENSG00000251946	RNU6-1023P	gene	6	54786387	54786492
ENSG00000251768	RNA5SP217	gene	6	127317883	127317973
ENSG00000243124	RN7SL643P	gene	6	86435848	86436138
ENSG00000242865	RN7SL244P	gene	6	53090961	53091257
ENSG00000213886	UBD	gene	6	29555515	29559925
ENSG00000204396	VWA7	gene	6	31765590	31777294
ENSG00000226540	GAPDHP73	gene	6	135619165	135620171
ENSG00000171462	DLK2	gene	6	43450352	43456632
ENSG00000135541	AHI1	gene	6	135283532	135497776
ENSG00000112365	ZBTB24	gene	6	109462594	109483237
ENSG00000229921	KIF25-AS1	gene	6	167992822	167997077
ENSG00000120438	TCP1	gene	6	159778498	159789749
ENSG00000146215	CRIP3	gene	6	43299710	43308797
ENSG00000243775	OSTCP1	gene	6	158841117	158857632
ENSG00000285159	AL627422.2	gene	6	158853588	158864502
ENSG00000164674	SYTL3	gene	6	158650014	158764876
ENSG00000233908	AL359711.1	gene	6	109288440	109288562
ENSG00000220867	HSPE1P26	gene	6	157924402	157924676
ENSG00000217929	CICP18	gene	6	131910	145083
ENSG00000112541	PDE10A	gene	6	165327287	165988078
ENSG00000146276	GABRR1	gene	6	89177501	89231278
ENSG00000272129	AL359715.3	gene	6	80355424	80356859
ENSG00000111886	GABRR2	gene	6	89257208	89315299
ENSG00000220418	TUBB3P1	gene	6	89301783	89303114
ENSG00000198833	UBE2J1	gene	6	89326625	89352848
ENSG00000219547	RPL17P25	gene	6	80374015	80374569
ENSG00000279022	AL359715.4	gene	6	80440730	80441172
ENSG00000233967	AL359715.1	gene	6	80443344	80465927
ENSG00000260645	AL359715.2	gene	6	80466958	80469080
ENSG00000025039	RRAGD	gene	6	89364636	89412270
ENSG00000219361	RPSAP72	gene	6	80470071	80470428
ENSG00000112339	HBS1L	gene	6	134960378	135103056
ENSG00000237080	EHMT2-AS1	gene	6	31877808	31884204
ENSG00000204385	SLC44A4	gene	6	31863192	31879046
ENSG00000220378	KRT8P42	gene	6	134296997	134298695
ENSG00000232311	AL512303.1	gene	6	109826522	109828785
ENSG00000112218	GPR63	gene	6	96794126	96837463
ENSG00000155085	AK9	gene	6	109492856	109691217
ENSG00000233797	UFL1-AS1	gene	6	96358374	96521669
ENSG00000172469	MANEA	gene	6	95577543	95609457
ENSG00000223389	SDCBP2P1	gene	6	73322837	73323450
ENSG00000260271	AL132996.1	gene	6	90320443	90362632
ENSG00000219023	AL033519.2	gene	6	35555873	35556264
ENSG00000231720	AL353747.3	gene	6	167237508	167240480
ENSG00000228648	AL353747.2	gene	6	167241891	167245916
ENSG00000236324	AL035634.1	gene	6	157885114	157892786
ENSG00000229502	AL391863.1	gene	6	157872571	157875210
ENSG00000271530	WBP1LP12	gene	6	95124	95454
ENSG00000204700	OR2J2	gene	6	29170907	29175811
ENSG00000284656	AL645937.4	gene	6	29162475	29166201
ENSG00000118432	CNR1	gene	6	88139864	88166359
ENSG00000219565	ZNF259P1	gene	6	108782126	108787053
ENSG00000231559	Z95118.1	gene	6	108817680	108817926
ENSG00000279565	AL121835.2	gene	6	88172261	88175762
ENSG00000220131	AL121835.1	gene	6	88265158	88265511
ENSG00000220267	ACTBP8	gene	6	88275882	88276989
ENSG00000234426	AL139042.1	gene	6	88177804	88421033
ENSG00000223321	RN7SKP293	gene	6	12406486	12406781
ENSG00000253010	RN7SKP256	gene	6	53415294	53415607
ENSG00000201939	RNA5SP224	gene	6	153159220	153159345
ENSG00000200681	RNU6-263P	gene	6	18306973	18307079
ENSG00000212017	MIR548U	gene	6	57390132	57390212
ENSG00000263734	MIR4643	gene	6	91521660	91521737
ENSG00000263705	MIR5689	gene	6	10439717	10439794
ENSG00000238616	RNU6-300P	gene	6	151201341	151201444
ENSG00000234956	LINC02539	gene	6	137730170	137792835
ENSG00000220412	AL356234.1	gene	6	137705423	137707201
ENSG00000213108	BTF3L4P3	gene	6	137543897	137544372
ENSG00000204389	HSPA1A	gene	6	31815464	31817946
ENSG00000132423	COQ3	gene	6	99369400	99394204
ENSG00000280916	FOXCUT	gene	6	1605531	1606079
ENSG00000135333	EPHA7	gene	6	93240020	93419547
ENSG00000213187	COPS5P1	gene	6	93091976	93092760
ENSG00000219087	MTND4LP19	gene	6	91727159	91727324
ENSG00000224944	CASC6	gene	6	91629915	91690428
ENSG00000226558	AL590383.1	gene	6	43364220	43364294
ENSG00000255152	MSH5-SAPCD1	gene	6	31740020	31764851
ENSG00000235663	SAPCD1-AS1	gene	6	31764310	31765588
ENSG00000213076	AL627422.1	gene	6	158921271	158922150
ENSG00000233893	EZR-AS1	gene	6	158817979	158822252
ENSG00000269155	AL009178.2	gene	6	167795530	167798248
ENSG00000203688	LINC02487	gene	6	167679626	167696290
ENSG00000146216	TTBK1	gene	6	43243680	43288259
ENSG00000218749	AL033519.1	gene	6	35607628	35607934
ENSG00000175048	ZDHHC14	gene	6	157381133	157678146
ENSG00000204248	COL11A2	gene	6	33162681	33192499
ENSG00000071242	RPS6KA2	gene	6	166409364	166906451
ENSG00000218577	AL035696.2	gene	6	167607	170631
ENSG00000284829	AL662884.2	gene	6	32098176	32117610
ENSG00000261420	AL022069.1	gene	6	166383189	166384824
ENSG00000217878	AL136100.1	gene	6	165117195	165117524
ENSG00000146281	PM20D2	gene	6	89146050	89165565
ENSG00000111880	RNGTT	gene	6	88610272	88963721
ENSG00000118690	ARMC2	gene	6	108848416	108974472
ENSG00000270419	CAHM	gene	6	163413065	163413960
ENSG00000217514	AL031121.1	gene	6	163363210	163363463
ENSG00000285726	AL031121.2	gene	6	163348019	163353220
ENSG00000079841	RIMS1	gene	6	71886703	72403143
ENSG00000204704	OR2W1	gene	6	29044213	29045240
ENSG00000277661	AL662791.2	gene	6	29036021	29076524
ENSG00000226979	LTA	gene	6	31572054	31574324
ENSG00000224157	HCG14	gene	6	28896530	28897322
ENSG00000233366	ZNF90P2	gene	6	28888832	28889906
ENSG00000112742	TTK	gene	6	80003887	80042527
ENSG00000217776	AL138827.1	gene	6	87070156	87070461
ENSG00000171611	PTCRA	gene	6	42915989	42925835
ENSG00000124659	TBCC	gene	6	42744481	42746096
ENSG00000177684	DEFB114	gene	6	49960249	49964105
ENSG00000213079	SCAF8	gene	6	154733325	154834244
ENSG00000188820	CALHM6	gene	6	116461370	116463779
ENSG00000187189	TSPYL4	gene	6	116249961	116254140
ENSG00000216990	HSPD1P10	gene	6	87298772	87300447
ENSG00000112299	VNN1	gene	6	132681590	132714049
ENSG00000241106	HLA-DOB	gene	6	32812763	32820466
ENSG00000146399	TAAR1	gene	6	132644984	132646003
ENSG00000216265	FABP12P1	gene	6	149304107	149304428
ENSG00000111816	FRK	gene	6	115931149	116060758
ENSG00000135569	TAAR5	gene	6	132588673	132589686
ENSG00000146383	TAAR6	gene	6	132570322	132571359
ENSG00000225343	RPL21P66	gene	6	132518830	132519295
ENSG00000237110	TAAR9	gene	6	132538290	132539336
ENSG00000146385	TAAR8	gene	6	132552693	132553721
ENSG00000235998	TAAR7P	gene	6	132559024	132559265
ENSG00000201442	RF00019	gene	6	17737458	17737556
ENSG00000274603	RF00019	gene	6	99526097	99526205
ENSG00000222895	RNU6-1133P	gene	6	31083010	31083109
ENSG00000201015	RNU6-280P	gene	6	67546651	67546754
ENSG00000271899	MIR4466	gene	6	156779678	156779731
ENSG00000266617	MIR3692	gene	6	157529132	157529200
ENSG00000252457	RNU7-65P	gene	6	49344800	49344861
ENSG00000252658	RNU6-786P	gene	6	157934168	157934257
ENSG00000200248	RNA5SP214	gene	6	117060682	117060799
ENSG00000207023	RNU6-975P	gene	6	73464073	73464177
ENSG00000206974	RNU6-1144P	gene	6	108292766	108292869
ENSG00000275856	RF02219	gene	6	30058115	30058190
ENSG00000212587	SNORA40C	gene	6	110848546	110848673
ENSG00000164442	CITED2	gene	6	139371807	139374620
ENSG00000216802	AL590617.1	gene	6	138650226	138650973
ENSG00000218499	AL031003.1	gene	6	138393373	138393544
ENSG00000230533	AL356234.2	gene	6	137657998	137763984
ENSG00000236700	LINC01010	gene	6	134437716	134504581
ENSG00000232310	AL078590.3	gene	6	134520163	134673960
ENSG00000204052	LRRC73	gene	6	43506969	43510686
ENSG00000285603	AL035693.1	gene	6	2227803	2230261
ENSG00000271042	AL078603.1	gene	6	99082449	99082761
ENSG00000204657	OR2H2	gene	6	29585121	29590500
ENSG00000276687	AL356130.1	gene	6	905445	909006
ENSG00000271860	AL589740.1	gene	6	97283303	98399872
ENSG00000233534	AL035604.1	gene	6	135628789	135634681
ENSG00000280236	OR12D2	gene	6	29395631	29398008
ENSG00000219627	CYCSP17	gene	6	95504182	95504496
ENSG00000279403	AL078595.3	gene	6	94397664	94398829
ENSG00000220340	MTCO1P56	gene	6	91727282	91727505
ENSG00000198755	RPL10A	gene	6	35468408	35470785
ENSG00000226194	LINC02519	gene	6	169369998	169388385
ENSG00000169075	Z99496.1	gene	6	118501430	118502906
ENSG00000226445	BX322234.1	gene	6	169213254	169239565
ENSG00000223485	LINC01615	gene	6	169158092	169162924
ENSG00000217733	CCT7P1	gene	6	149879962	149881572
ENSG00000229720	AL109924.2	gene	6	169034197	169035642
ENSG00000272269	AL138724.1	gene	6	17706257	17707344
ENSG00000137193	PIM1	gene	6	37170203	37175426
ENSG00000285759	AL138885.3	gene	6	10426623	10429110
ENSG00000222248	RNA5SP201	gene	6	3088686	3088809
ENSG00000252743	RNU6-850P	gene	6	31756951	31757053
ENSG00000202283	RF00438	gene	6	103583135	103583268
ENSG00000201988	RF00019	gene	6	30736304	30736414
ENSG00000201628	RNU4-7P	gene	6	150326623	150326763
ENSG00000202119	RNU6-302P	gene	6	150939222	150939328
ENSG00000201519	RNU6-645P	gene	6	15324367	15324472
ENSG00000201012	RF00019	gene	6	135474504	135474609
ENSG00000200926	RNU6-960P	gene	6	111091213	111091332
ENSG00000146386	ABRACL	gene	6	139028682	139043302
ENSG00000164485	IL22RA2	gene	6	137143820	137173648
ENSG00000216613	AL023284.2	gene	6	136419847	136420425
ENSG00000218424	NDUFS5P1	gene	6	136475862	136476150
ENSG00000272189	AL024508.2	gene	6	136550661	136552554
ENSG00000277973	AL138828.2	gene	6	136206478	136206860
ENSG00000281809	LINC01394	gene	6	1321698	1324022
ENSG00000270937	AL033381.2	gene	6	1026494	1027225
ENSG00000278343	AL356130.2	gene	6	958324	962272
ENSG00000229281	GPR53P	gene	6	29537704	29538787
ENSG00000228727	SAPCD1	gene	6	31762799	31764851
ENSG00000203909	DPPA5	gene	6	73353062	73354295
ENSG00000203711	C6orf99	gene	6	158869939	158919105
ENSG00000243501	AL365232.1	gene	6	73209746	73263196
ENSG00000217447	AL021331.1	gene	6	167347472	167348053
ENSG00000203690	TCP10	gene	6	167357031	167384510
ENSG00000252711	RN7SKP116	gene	6	47715283	47715601
ENSG00000240997	RN7SL183P	gene	6	87845650	87845947
ENSG00000238420	RNU6-437P	gene	6	107930088	107930182
ENSG00000252137	RNU6-1338P	gene	6	75593055	75593145
ENSG00000201386	RNU6-1163P	gene	6	112971493	112971599
ENSG00000252944	RNU6-897P	gene	6	104766822	104766926
ENSG00000200706	RF00279	gene	6	38207274	38207345
ENSG00000227723	AL596188.1	gene	6	134636489	134642495
ENSG00000213118	CHCHD2P4	gene	6	134393142	134393900
ENSG00000197442	MAP3K5	gene	6	136557047	136792518
ENSG00000204394	VARS	gene	6	31777518	31795953
ENSG00000184486	POU3F2	gene	6	98834592	98839470
ENSG00000226207	AL080316.1	gene	6	97710953	97717197
ENSG00000236920	AL590727.1	gene	6	98210020	98214683
ENSG00000277881	AL645927.1	gene	6	29450210	29450558
ENSG00000229600	AL391336.1	gene	6	93886900	93889410
ENSG00000224478	AL356417.1	gene	6	159094093	159116254
ENSG00000157343	ARMC12	gene	6	35737032	35749079
ENSG00000185250	PPIL6	gene	6	109390215	109441171
ENSG00000280707	HPAT5	gene	6	167228300	167237511
ENSG00000260273	AL359711.2	gene	6	109382795	109383666
ENSG00000218632	RPL7P28	gene	6	109327175	109327914
ENSG00000220871	DNAJC19P6	gene	6	89797598	89797877
ENSG00000285642	AL139330.1	gene	6	158000109	158000749
ENSG00000263667	AL035696.3	gene	6	181466	205484
ENSG00000237398	HLA-DPA3	gene	6	33131216	33143325
ENSG00000231852	CYP21A2	gene	6	32038265	32041670
ENSG00000220212	OR4F1P	gene	6	105919	106856
ENSG00000223912	EEF1A1P36	gene	6	132271982	132273332
ENSG00000157593	SLC35B2	gene	6	44254096	44257890
ENSG00000205625	AL591499.1	gene	6	154706643	154707795
ENSG00000237107	AL591473.1	gene	6	42499710	42500022
ENSG00000236591	AL357992.1	gene	6	149027700	149032573
ENSG00000218350	LYPLA1P3	gene	6	71165076	71165770
ENSG00000111961	SASH1	gene	6	148272304	148552050
ENSG00000234675	AL445123.1	gene	6	148017422	148020974
ENSG00000226249	AL365271.1	gene	6	147741434	147743324
ENSG00000179344	HLA-DQB1	gene	6	32659467	32668383
ENSG00000112706	IMPG1	gene	6	75921115	76072678
ENSG00000276903	HIST1H2AL	gene	6	27865355	27865747
ENSG00000197238	HIST1H4J	gene	6	27824108	27824480
ENSG00000196747	HIST1H2AI	gene	6	27808199	27808701
ENSG00000220514	MTND4LP20	gene	6	153668589	153668858
ENSG00000112031	MTRF1L	gene	6	152987362	153002685
ENSG00000217372	TUBB4BP7	gene	6	152898047	152899280
ENSG00000224893	AL160162.1	gene	6	152794496	152831913
ENSG00000183239	AL109615.1	gene	6	44089242	44089696
ENSG00000282988	AL031777.3	gene	6	26195595	26199293
ENSG00000112293	GPLD1	gene	6	24424565	24495205
ENSG00000227516	AL160163.1	gene	6	41868622	41869731
ENSG00000164663	USP49	gene	6	41789896	41895361
ENSG00000112273	HDGFL1	gene	6	22569493	22571666
ENSG00000220771	BOLA2P3	gene	6	21602128	21602383
ENSG00000283480	AL512380.2	gene	6	21528739	21595593
ENSG00000280989	LINC00581	gene	6	21486061	21511895
ENSG00000213309	RPL9P18	gene	6	63615827	63616361
ENSG00000262651	AL513043.1	gene	6	63612761	63612903
ENSG00000196787	HIST1H2AG	gene	6	27133042	27135291
ENSG00000218274	AL121949.2	gene	6	63395007	63397106
ENSG00000218617	AL121949.3	gene	6	63392222	63392606
ENSG00000010704	HFE	gene	6	26087281	26098343
ENSG00000237742	AL365259.1	gene	6	125578558	125749190
ENSG00000229349	ACTG1P9	gene	6	46204729	46207386
ENSG00000228793	AL138881.1	gene	6	3594247	3624747
ENSG00000284688	AL121936.2	gene	6	26477872	26478533
ENSG00000272243	AL356277.3	gene	6	74530248	74734279
ENSG00000197498	RPF2	gene	6	110982015	111028263
ENSG00000112144	ICK	gene	6	53001279	53061802
ENSG00000185760	KCNQ5	gene	6	72621792	73198851
ENSG00000280850	AL121956.4	gene	6	166275462	166277077
ENSG00000197171	AL672167.1	gene	6	29223973	29292963
ENSG00000213078	AL390955.1	gene	6	157365990	157366923
ENSG00000285564	DKFZp451B082	gene	6	163338394	163346744
ENSG00000081087	OSTM1	gene	6	108041409	108165854
ENSG00000220347	AL355297.1	gene	6	156662050	156662437
ENSG00000153975	ZUP1	gene	6	116635618	116668794
ENSG00000232778	RPL23AP50	gene	6	107931800	107932254
ENSG00000214457	RPL7P29	gene	6	86970466	86971193
ENSG00000181524	RPL24P4	gene	6	42956345	42956765
ENSG00000231533	AL078601.2	gene	6	79420297	79421305
ENSG00000217786	AL355379.1	gene	6	79326568	79327207
ENSG00000220154	AL355796.1	gene	6	79278105	79278427
ENSG00000219797	PPIAP9	gene	6	31519480	31520291
ENSG00000256851	AL663061.1	gene	6	31515979	31516211
ENSG00000235142	LINC02532	gene	6	106717452	106787541
ENSG00000230234	AL162582.1	gene	6	160272617	160276130
ENSG00000118418	HMGN3	gene	6	79201245	79234738
ENSG00000248290	TNXA	gene	6	32008614	32012472
ENSG00000137171	KLC4	gene	6	43040777	43075099
ENSG00000204516	MICB	gene	6	31494881	31511124
ENSG00000231023	LINC00326	gene	6	133088080	133106578
ENSG00000213122	RPL23AP46	gene	6	132997551	132998040
ENSG00000220557	HMGB1P13	gene	6	132868218	132868859
ENSG00000112306	RPS12	gene	6	132814441	132817564
ENSG00000112651	MRPL2	gene	6	43054029	43059806
ENSG00000272170	AL355385.1	gene	6	43074331	43074739
ENSG00000199523	RNA5SP226	gene	6	165409562	165409676
ENSG00000206754	SNORD101	gene	6	132815307	132815379
ENSG00000206857	RNU6-214P	gene	6	120526294	120526400
ENSG00000206886	RF00156	gene	6	81764024	81764156
ENSG00000265236	SNORD84	gene	6	31541101	31541178
ENSG00000212468	RNU6-754P	gene	6	46018745	46018851
ENSG00000223044	RNU6-130P	gene	6	82210338	82210440
ENSG00000206681	RNU6-730P	gene	6	165718235	165718338
ENSG00000199036	MIR219A1	gene	6	33207835	33207944
ENSG00000284427	MIR4647	gene	6	44254206	44254285
ENSG00000265527	MIR5690	gene	6	35664717	35664789
ENSG00000240606	RN7SL564P	gene	6	122745280	122745529
ENSG00000205695	AL390205.1	gene	6	139659928	139661513
ENSG00000229722	AL078590.1	gene	6	134606299	134609437
ENSG00000218772	FAM8A6P	gene	6	134603564	134604698
ENSG00000029363	BCLAF1	gene	6	136256627	136289851
ENSG00000235099	AL138731.1	gene	6	93070387	93103384
ENSG00000262095	MTATP6P25	gene	6	91726810	91727070
ENSG00000234777	LINC02529	gene	6	159383443	159401146
ENSG00000164691	TAGAP	gene	6	159034468	159045152
ENSG00000234025	RBPMS2P1	gene	6	73157517	73158139
ENSG00000219188	CACYBPP3	gene	6	158515605	158516229
ENSG00000183137	CEP57L1	gene	6	109095110	109163932
ENSG00000231297	AL627443.1	gene	6	166099665	166113273
ENSG00000146197	SCUBE3	gene	6	35214419	35253079
ENSG00000272374	Z97832.2	gene	6	35220370	35224630
ENSG00000204701	OR2J3	gene	6	29108059	29114770
ENSG00000238079	AL356121.1	gene	6	108372772	108372927
ENSG00000217089	RPS29P13	gene	6	117048670	117048838
ENSG00000213204	AL049697.1	gene	6	87408012	87511634
ENSG00000272476	AL024507.2	gene	6	107957413	107959986
ENSG00000112499	SLC22A2	gene	6	160171061	160277638
