ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
FBgn0260226	CG42500	3R	14152211	14152650	gene
FBgn0260228	CG42502	2L	18808694	18811252	gene
FBgn0260230	CG42504	3R	12028070	12031757	gene
FBgn0260231	CG42505	3R	12028070	12031757	gene
FBgn0260233	CG42507	3L	14747929	14757962	gene
FBgn0260238	CG42512	X	16651376	16653275	gene
FBgn0260388	CG42514	3L	16491838	16496236	gene
FBgn0260390	CG42516	2R	8129354	8131323	gene
FBgn0260392	CG42518	2R	18167227	18168380	gene
FBgn0260396	CG42521	3L	10623066	10623576	gene
FBgn0260428	CG42523	2L	4762895	4763951	gene
FBgn0260429	CG42524	2R	15613854	15657214	gene
FBgn0260430	CG42525	3L	3188025	3189747	gene
FBgn0260431	CG42526	3L	9433686	9435399	gene
FBgn0260434	CG42529	3L	19728994	19730402	gene
FBgn0260436	CG42531	2R	11864161	11864941	gene
FBgn0260487	CG42534	3R	27340622	27372574	gene
FBgn0260643	CG42535	3L	10630034	10630935	gene
FBgn0260644	CG42536	3L	10629083	10630069	gene
FBgn0260645	CG42537	3R	6377797	6378233	gene
FBgn0260646	CG42538	3L	16034524	16034853	gene
FBgn0260657	CG42540	3L	4556087	4592295	gene
FBgn0260658	CG42541	X	3891497	3930578	gene
FBgn0260659	CG42542	3R	15196598	15203074	gene
FBgn0260713	CG42544	3R	7304592	7304954	gene
FBgn0260755	CG42553	3L	834093	835515	gene
FBgn0260756	CG42554	3L	835683	836770	gene
FBgn0260758	CG42556	2L	16889908	16891239	gene
FBgn0260759	CG42557	3R	29933287	29934587	gene
FBgn0260760	CG42558	3R	29933287	29934587	gene
FBgn0260761	CG42559	2R	23599526	23600787	gene
FBgn0260762	CG42560	2R	23599526	23600787	gene
FBgn0260763	CG42561	2R	17684855	17685548	gene
FBgn0260764	CG42562	2R	17685814	17686410	gene
FBgn0260766	CG42564	3R	6374475	6377348	gene
FBgn0260767	CG42565	2R	22657901	22661389	gene
FBgn0260768	CG42566	2R	22661934	22663241	gene
FBgn0260770	CG42568	2R	24157668	24159312	gene
FBgn0260776	CG42570	3L	15717819	15720073	gene
FBgn0260777	CG42571	3L	15716453	15717749	gene
FBgn0260867	CG42577	X	20259239	20259656	gene
FBgn0260868	CG42578	X	20446371	20446703	gene
FBgn0260869	CG42579	X	20527631	20528043	gene
FBgn0260870	CG42580	X	20574282	20574693	gene
FBgn0260871	CG42581	X	20096162	20096474	gene
FBgn0260873	CG42583	X	20139793	20140170	gene
FBgn0260953	CG42585	2L	14739914	14741138	gene
FBgn0260954	CG42586	2L	14741161	14741840	gene
FBgn0260955	CG42587	2L	14744845	14745210	gene
FBgn0260965	CG42588	3L	12814254	12824650	gene
FBgn0031389	CG4259	2L	2127309	2129237	gene
FBgn0260967	CG42590	3L	8068413	8069267	gene
FBgn0260968	CG42591	3L	8069453	8069960	gene
FBgn0260969	CG42592	3R	29835610	29836288	gene
FBgn0260971	CG42594	X	4840833	4906575	gene
FBgn0260996	CG42597	2L	22064604	22065343	gene
FBgn0260997	CG42598	3L	26354140	26371356	gene
FBgn0261262	CG42613	3R	18929196	18978088	gene
FBgn0261267	CG42615	2R	8737370	8737790	gene
FBgn0261356	CG42633	3R	10780965	10782267	gene
FBgn0261357	CG42634	2L	18007935	18008962	gene
FBgn0261358	CG42635	2L	18007935	18008962	gene
FBgn0261360	CG42637	3L	19719527	19793569	gene
FBgn0261361	CG42638	3L	19745834	19749744	gene
FBgn0261501	CG42649	2R	17599389	17599607	gene
FBgn0261502	CG42650	3R	7391413	7392280	gene
FBgn0261506	CG42654	3L	19953794	19954526	gene
FBgn0261507	CG42655	3L	19952971	19953712	gene
FBgn0261508	CG42656	3R	7492961	7493271	gene
FBgn0261523	CG42658	2L	2287025	2287933	gene
FBgn0261531	CG42659	2L	18007360	18007842	gene
FBgn0034598	CG4266	2R	21161713	21168659	gene
FBgn0261536	CG42660	3L	7465509	7468808	gene
FBgn0261537	CG42661	3L	7465509	7468808	gene
FBgn0261538	CG42662	2R	15698726	15701696	gene
FBgn0261545	CG42663	2R	12705172	12751545	gene
FBgn0261550	CG42668	3R	20309344	20324196	gene
FBgn0264979	CG4267	2L	2242378	2245274	gene
FBgn0261553	CG42671	3L	11214505	11230745	gene
FBgn0261554	CG42672	2R	21295652	21310411	gene
FBgn0261555	CG42673	3L	9547220	9596713	gene
FBgn0261556	CG42674	3L	20149614	20198317	gene
FBgn0261561	CG42675	3R	5813609	5818820	gene
FBgn0261562	CG42676	3L	1803107	1806920	gene
FBgn0261566	CG42680	2L	14587920	14588234	gene
FBgn0261567	CG42681	2L	14744421	14744817	gene
FBgn0261568	CG42682	2L	14842358	14843108	gene
FBgn0261571	CG42685	2L	14724617	14730177	gene
FBgn0265263	CG42688	2L	19181965	19182810	gene
FBgn0034741	CG4269	2R	22597245	22600695	gene
FBgn0261580	CG42690	2R	19944263	19945877	gene
FBgn0261581	CG42691	2R	19945731	19946814	gene
FBgn0261582	CG42692	2L	14008101	14008820	gene
FBgn0261583	CG42693	3R	31707870	31708340	gene
FBgn0261584	CG42694	2R	22941877	22945147	gene
FBgn0261587	CG42697	2R	18611645	18612730	gene
FBgn0261610	CG42699	X	5764553	5789576	gene
FBgn0031407	CG4270	2L	2263442	2264241	gene
FBgn0261611	CG42700	2R	12279771	12300795	gene
FBgn0261614	CG42703	2R	23101232	23101777	gene
FBgn0261615	CG42704	X	7412668	7413296	gene
FBgn0261616	CG42705	X	7413869	7414662	gene
FBgn0261674	CG42709	3L	12790192	12796084	gene
FBgn0031409	CG4271	2L	2285163	2285926	gene
FBgn0261627	CG42710	2L	8781799	8782500	gene
FBgn0261628	CG42711	2L	13930322	13931362	gene
FBgn0261630	CG42713	2L	8891440	8892180	gene
FBgn0261631	CG42714	3L	6233491	6234056	gene
FBgn0261633	CG42716	3L	16033778	16034170	gene
FBgn0261634	CG42717	3L	16032762	16033190	gene
FBgn0261635	CG42718	3L	16320830	16321272	gene
FBgn0261641	CG42724	3R	6361672	6368288	gene
FBgn0261679	CG42726	3R	15348048	15350391	gene
FBgn0261680	CG42727	3R	15348048	15350391	gene
FBgn0261681	CG42728	3L	15527620	15528196	gene
FBgn0261682	CG42729	3L	15526910	15527516	gene
FBgn0261686	CG42733	2R	10356171	10356800	gene
FBgn0261704	CG42740	3R	30418767	30422971	gene
FBgn0261705	CG42741	2R	23011078	23042943	gene
FBgn0261801	CG42747	3L	6400590	6485964	gene
FBgn0261802	CG42748	2L	22131221	22166221	gene
FBgn0261803	CG42749	X	5296066	5306288	gene
FBgn0261804	CG42750	2L	18159811	18275770	gene
FBgn0261805	CG42751	2L	11853430	11853925	gene
FBgn0261806	CG42752	2L	18739320	18740110	gene
FBgn0261807	CG42753	2R	19635279	19635941	gene
FBgn0261816	CG42758	3L	14567440	14568133	gene
FBgn0261817	CG42759	3R	10143070	10143483	gene
FBgn0261830	CG42762	2L	8143401	8144047	gene
FBgn0261831	CG42763	2L	8144391	8145107	gene
FBgn0261832	CG42764	3L	20464714	20466041	gene
FBgn0261834	CG42766	X	15976868	15977660	gene
FBgn0261847	CG42779	3R	17121577	17122087	gene
FBgn0014092	CG4278	2L	16327069	16328131	gene
FBgn0261848	CG42780	X	7331265	7332191	gene
FBgn0261849	CG42781	X	7382733	7382990	gene
FBgn0261853	CG42782	2R	12418797	12419395	gene
FBgn0263354	CG42784	2L	13415431	13500427	gene
FBgn0261859	CG42788	3R	15095957	15131926	gene
FBgn0261860	CG42789	3R	26783609	26784208	gene
FBgn0261925	CG42792	2L	15864929	15865461	gene
FBgn0261928	CG42795	3R	10225690	10251277	gene
FBgn0261931	CG42797	X	9608946	9623243	gene
FBgn0261932	CG42798	3R	17406678	17407534	gene
FBgn0261975	CG42806	2R	13964653	13965455	gene
FBgn0261989	CG42807	2R	13570595	13572759	gene
FBgn0261990	CG42808	2R	13573618	13574257	gene
FBgn0261991	CG42809	2L	13457497	13458073	gene
FBgn0025626	CG4281	X	2062313	2065142	gene
FBgn0261992	CG42810	2L	13459681	13460183	gene
FBgn0261993	CG42811	3R	24366527	24367220	gene
FBgn0261994	CG42812	3R	24367360	24368164	gene
FBgn0261995	CG42813	3R	27227070	27228561	gene
FBgn0261996	CG42814	3R	27228673	27229468	gene
FBgn0261997	CG42815	3L	17791079	17791486	gene
FBgn0261998	CG42816	3L	17792088	17797594	gene
FBgn0262000	CG42818	2L	16241939	16245559	gene
FBgn0262001	CG42819	2L	8388728	8389331	gene
FBgn0034114	CG4282	2R	16322186	16324801	gene
FBgn0262002	CG42820	2L	8389881	8392398	gene
FBgn0262003	CG42821	3R	17413077	17413639	gene
FBgn0262004	CG42822	3R	17413901	17414607	gene
FBgn0262005	CG42823	3R	17404487	17405109	gene
FBgn0262006	CG42824	3R	17406048	17406511	gene
FBgn0262007	CG42825	3L	10095754	10098115	gene
FBgn0262008	CG42826	3L	10099357	10100881	gene
FBgn0262009	CG42827	3R	23372924	23373600	gene
FBgn0262010	CG42828	3R	23373703	23374245	gene
FBgn0262017	CG42830	2L	17811953	17812672	gene
FBgn0262020	CG42831	3L	10814819	10816084	gene
FBgn0262021	CG42832	3L	11610135	11610386	gene
FBgn0262022	CG42833	3L	20200093	20200487	gene
FBgn0262023	CG42834	3R	17418759	17419294	gene
FBgn0262024	CG42835	3R	17420638	17420989	gene
FBgn0262026	CG42837	2R	16197042	16199378	gene
FBgn0262030	CG42841	3L	2003109	2005651	gene
FBgn0262035	CG42846	3L	230971	231604	gene
FBgn0262036	CG42847	2L	9427870	9428740	gene
FBgn0262098	CG42851	2R	24809325	24810107	gene
FBgn0262099	CG42852	3L	16755489	16755720	gene
FBgn0262100	CG42853	3L	18120932	18121989	gene
FBgn0262101	CG42854	X	17245353	17247016	gene
FBgn0262102	CG42855	2R	18687372	18688641	gene
FBgn0262104	CG42857	3R	9820514	9821191	gene
FBgn0034601	CG4286	2R	21177754	21178636	gene
FBgn0262140	CG42866	2L	19961224	19961685	gene
FBgn0262141	CG42867	2R	22665646	22666145	gene
FBgn0262143	CG42869	3R	21736513	21736849	gene
FBgn0038388	CG4287	3R	15962167	15963867	gene
FBgn0262144	CG42870	3R	21736933	21737364	gene
FBgn0262150	CG42876	2L	15810571	15812141	gene
FBgn0262170	CG42878	2R	19587301	19587763	gene
FBgn0031287	CG4291	2L	851251	852730	gene
FBgn0024983	CG4293	X	527941	530291	gene
FBgn0034742	CG4294	2R	22600405	22605667	gene
FBgn0031258	CG4297	2L	458876	472200	gene
FBgn0030747	CG4301	X	16405509	16414651	gene
FBgn0262351	CG43049	3L	18925090	18926108	gene
FBgn0262352	CG43050	2L	13119294	13120767	gene
FBgn0262353	CG43051	2L	12507939	12508504	gene
FBgn0262354	CG43052	2L	14352077	14352619	gene
FBgn0262356	CG43054	2L	17627859	17628389	gene
FBgn0262357	CG43055	2L	4411155	4411824	gene
FBgn0262358	CG43056	2L	4437787	4438201	gene
FBgn0262359	CG43057	2L	8243323	8244003	gene
FBgn0262360	CG43058	2R	13600645	13601099	gene
FBgn0262361	CG43059	3L	8318542	8318966	gene
FBgn0036787	CG4306	3L	18461957	18463163	gene
FBgn0262362	CG43060	3R	8041224	8055970	gene
FBgn0262363	CG43061	3R	8049673	8050059	gene
FBgn0262364	CG43062	3R	11750333	11750916	gene
FBgn0262365	CG43063	3R	13086224	13086761	gene
FBgn0262366	CG43064	3L	11834721	11836721	gene
FBgn0262476	CG43066	2R	18514574	18526439	gene
FBgn0262478	CG43068	2R	15185158	15185952	gene
FBgn0262479	CG43069	2R	18862862	18863277	gene
FBgn0262480	CG43070	2R	18863896	18864558	gene
FBgn0262481	CG43071	2R	18864621	18865218	gene
FBgn0262482	CG43072	3L	21065852	21066238	gene
FBgn0262484	CG43074	3L	3483832	3484653	gene
FBgn0262485	CG43075	X	15220271	15221176	gene
FBgn0262486	CG43076	X	15222657	15223582	gene
FBgn0262487	CG43077	X	17067304	17068523	gene
FBgn0262508	CG43078	3L	8576808	8599617	gene
FBgn0262528	CG43082	3L	15661867	15662279	gene
FBgn0262529	CG43083	3L	15648571	15649125	gene
FBgn0262530	CG43084	3L	15650852	15651392	gene
FBgn0262531	CG43085	3L	17645486	17646737	gene
FBgn0262534	CG43088	X	14702358	14703654	gene
FBgn0262535	CG43089	3L	3714027	3714717	gene
FBgn0262536	CG43090	X	6199216	6199891	gene
FBgn0262537	CG43091	3R	22768121	22768733	gene
FBgn0262538	CG43092	3R	22768883	22769667	gene
FBgn0262539	CG43093	3R	22769775	22770307	gene
FBgn0262540	CG43094	3R	22770613	22770987	gene
FBgn0262541	CG43095	3R	22771156	22771770	gene
FBgn0262544	CG43098	3L	3659068	3659724	gene
FBgn0262547	CG43101	2R	15013047	15013522	gene
FBgn0262562	CG43102	3R	17768272	17794490	gene
FBgn0262563	CG43103	2R	17139450	17139931	gene
FBgn0262566	CG43106	2R	25138627	25139627	gene
FBgn0262567	CG43107	2R	17140495	17140865	gene
FBgn0262568	CG43108	2R	17257156	17257886	gene
FBgn0262569	CG43109	2R	18867848	18868167	gene
FBgn0262570	CG43110	2R	17477565	17486220	gene
FBgn0262571	CG43111	2R	19552071	19552672	gene
FBgn0262572	CG43112	2R	11249594	11249933	gene
FBgn0262574	CG43114	2R	11310831	11311165	gene
FBgn0262575	CG43115	X	6065729	6066416	gene
FBgn0262576	CG43116	3R	25995879	25996996	gene
FBgn0262577	CG43117	3R	26454794	26455112	gene
FBgn0262580	CG43120	3L	14381913	14383299	gene
FBgn0262581	CG43121	3L	14671935	14672437	gene
FBgn0262583	CG43123	2R	7402757	7403870	gene
FBgn0262587	CG43124	3R	28263871	28264773	gene
FBgn0262588	CG43125	3R	28262735	28263622	gene
FBgn0262592	CG43127	3L	10624728	10625599	gene
FBgn0025632	CG4313	X	2041868	2055414	gene
FBgn0262605	CG43131	3R	5108678	5109178	gene
FBgn0262607	CG43133	X	18129585	18130178	gene
FBgn0262608	CG43134	X	4247313	4247785	gene
FBgn0262609	CG43135	X	4248377	4248657	gene
FBgn0262610	CG43136	X	5853761	5854464	gene
FBgn0262611	CG43137	X	5864550	5865151	gene
FBgn0262612	CG43138	X	7528304	7528796	gene
FBgn0262613	CG43139	3R	27501366	27502025	gene
FBgn0262621	CG43145	2L	3701826	3702248	gene
FBgn0262623	CG43147	3L	13299841	13300152	gene
FBgn0262679	CG43149	3L	53873	54751	gene
FBgn0262683	CG43153	2L	11521765	11522776	gene
FBgn0262685	CG43155	X	11459786	11476504	gene
FBgn0262686	CG43156	X	11906452	11906868	gene
FBgn0262719	CG43163	3L	8472807	8507146	gene
FBgn0262721	CG43165	2L	3694431	3695020	gene
FBgn0262786	CG43167	2L	11657410	11657992	gene
FBgn0262787	CG43168	3L	6275787	6277035	gene
FBgn0262788	CG43169	3L	8888145	8888633	gene
FBgn0262790	CG43171	2R	10352456	10353114	gene
FBgn0262791	CG43172	2R	10351533	10352161	gene
FBgn0262794	CG43175	3R	17630717	17645262	gene
FBgn0262807	CG43178	2R	10352456	10353114	gene
FBgn0262808	CG43179	3R	14256108	14256930	gene
FBgn0030455	CG4318	X	13153461	13154924	gene
FBgn0262810	CG43181	X	350566	351133	gene
FBgn0262811	CG43182	X	353067	353317	gene
FBgn0262812	CG43183	2R	8592195	8592969	gene
FBgn0262813	CG43184	3L	13837756	13838080	gene
FBgn0262814	CG43185	2L	5884888	5885491	gene
FBgn0262816	CG43187	2R	16380516	16385765	gene
FBgn0262817	CG43188	2R	11085586	11088300	gene
FBgn0262819	CG43190	2R	11844378	11845099	gene
FBgn0262820	CG43191	2R	12035921	12037165	gene
FBgn0262821	CG43192	2R	13477342	13478079	gene
FBgn0262824	CG43195	2R	19944263	19945877	gene
FBgn0262827	CG43198	X	7452694	7453336	gene
FBgn0262836	CG43200	2R	10351533	10352161	gene
FBgn0262837	CG43201	2R	10352456	10353114	gene
FBgn0262839	CG43203	3R	19354051	19354884	gene
FBgn0262840	CG43204	2R	12430595	12431296	gene
FBgn0262842	CG43206	3L	16566750	16567300	gene
FBgn0262843	CG43207	2R	23152748	23153318	gene
FBgn0262844	CG43208	3R	13303426	13303856	gene
FBgn0262845	CG43209	2R	23601981	23602456	gene
FBgn0262846	CG43210	3R	18564264	18565173	gene
FBgn0262854	CG43218	3L	21258020	21258758	gene
FBgn0262855	CG43219	3L	21220400	21223118	gene
FBgn0262856	CG43220	2L	17486564	17486801	gene
FBgn0262857	CG43221	2L	17485757	17486365	gene
FBgn0262858	CG43222	3R	24634625	24635165	gene
FBgn0262874	CG43229	X	18138542	18139000	gene
FBgn0262875	CG43230	2L	15215222	15216160	gene
FBgn0262876	CG43231	2L	17704681	17706142	gene
FBgn0262877	CG43232	2L	6932121	6932954	gene
FBgn0262878	CG43233	2L	20472793	20473385	gene
FBgn0262880	CG43235	2L	7693030	7693821	gene
FBgn0262881	CG43236	2R	14638538	14638935	gene
FBgn0262882	CG43237	2R	17205208	17205743	gene
FBgn0034956	CG4324	2R	24014917	24017198	gene
FBgn0262889	CG43244	2R	12243999	12244701	gene
FBgn0262890	CG43245	3L	10771925	10773399	gene
FBgn0262891	CG43246	3L	14536634	14537272	gene
FBgn0262893	CG43248	3L	15530085	15531473	gene
FBgn0262894	CG43249	3L	16304282	16304662	gene
FBgn0026878	CG4325	X	2042730	2043818	gene
FBgn0262896	CG43251	3L	20758883	20759192	gene
FBgn0262899	CG43254	3R	7738965	7739563	gene
FBgn0262900	CG43255	X	8923960	8924449	gene
FBgn0262948	CG43267	2R	7404035	7404441	gene
FBgn0262960	CG43271	2L	17914365	17915023	gene
FBgn0262961	CG43272	2R	17255241	17255737	gene
FBgn0262962	CG43273	3R	24830301	24830973	gene
FBgn0262966	CG43277	2R	19637559	19638041	gene
FBgn0036274	CG4328	3L	12290956	12296123	gene
FBgn0262980	CG43288	X	4213025	4213421	gene
FBgn0034745	CG4329	2R	22609334	22613376	gene
FBgn0262982	CG43290	3R	7348849	7349552	gene
FBgn0262983	CG43291	3R	14234984	14244677	gene
FBgn0262984	CG43292	3L	7475570	7476247	gene
FBgn0262985	CG43293	3L	6185189	6185853	gene
FBgn0262986	CG43294	3L	11958283	11958909	gene
FBgn0262987	CG43295	3L	16105852	16106428	gene
FBgn0262988	CG43296	2R	8417176	8417706	gene
FBgn0262999	CG43307	2L	5811574	5811925	gene
FBgn0263000	CG43308	2R	20562463	20563001	gene
FBgn0263004	CG43312	3L	22501600	22502417	gene
FBgn0263005	CG43313	X	13095571	13112462	gene
FBgn0263020	CG43315	2R	12241218	12241872	gene
FBgn0263021	CG43316	2R	12242546	12243273	gene
FBgn0263022	CG43317	3R	15833462	15834425	gene
FBgn0263023	CG43318	3R	15832708	15833432	gene
FBgn0263024	CG43319	3R	27694318	27694541	gene
FBgn0030456	CG4332	X	13155038	13157372	gene
FBgn0263026	CG43321	2L	7012262	7012803	gene
FBgn0263027	CG43322	2L	7013396	7014737	gene
FBgn0263029	CG43324	2R	17563606	17564351	gene
FBgn0263030	CG43325	2R	22655549	22657135	gene
FBgn0263031	CG43326	2R	22655549	22656998	gene
FBgn0263032	CG43327	2R	17032487	17034012	gene
FBgn0263033	CG43328	2R	17032487	17034012	gene
FBgn0263034	CG43329	3L	22504487	22505218	gene
FBgn0263035	CG43330	3L	22503869	22504423	gene
FBgn0263036	CG43331	3L	22502978	22503830	gene
FBgn0263037	CG43332	2L	14161144	14163222	gene
FBgn0263038	CG43333	2L	14163508	14180686	gene
FBgn0263040	CG43335	3R	15635468	15636489	gene
FBgn0263041	CG43336	3R	15637168	15638181	gene
FBgn0263042	CG43337	3L	620695	622316	gene
FBgn0263079	CG43338	2L	18666892	18671246	gene
FBgn0263078	CG43339	2L	18671604	18673285	gene
FBgn0263077	CG43340	2R	7623242	7651787	gene
FBgn0263046	CG43341	2R	7632841	7633880	gene
FBgn0263047	CG43342	3R	22381340	22382147	gene
FBgn0263050	CG43345	2L	21166046	21168581	gene
FBgn0263051	CG43346	2L	21166046	21168581	gene
FBgn0263072	CG43347	X	10602641	10620190	gene
FBgn0263080	CG43348	2L	1199412	1199924	gene
FBgn0263081	CG43349	2L	1200205	1200663	gene
FBgn0038795	CG4335	3R	20406615	20407871	gene
FBgn0263082	CG43350	2L	9349546	9349963	gene
FBgn0263083	CG43351	2R	19030009	19030250	gene
FBgn0263086	CG43354	2L	18309187	18309446	gene
FBgn0263087	CG43355	2L	11484707	11486949	gene
FBgn0263094	CG43362	2L	18291253	18291462	gene
FBgn0263109	CG43366	2R	5893895	5931363	gene
FBgn0263110	CG43367	3L	4193993	4224003	gene
FBgn0263114	CG43371	2R	17034045	17034609	gene
FBgn0263131	CG43373	3L	16491838	16543370	gene
FBgn0263206	CG43376	2L	13773997	13774355	gene
FBgn0038313	CG4338	3R	15275522	15276474	gene
FBgn0263216	CG43386	X	9966615	9977405	gene
FBgn0263246	CG43389	3L	3248015	3249044	gene
FBgn0263247	CG43390	3L	11579743	11579950	gene
FBgn0263248	CG43391	3L	11580829	11581019	gene
FBgn0263249	CG43392	3L	22029453	22029770	gene
FBgn0263250	CG43393	2R	22089423	22090691	gene
FBgn0263256	CG43394	2L	8145758	8158786	gene
FBgn0263270	CG43396	2R	10360213	10360840	gene
FBgn0263271	CG43397	2R	10354724	10355831	gene
FBgn0263314	CG43400	2L	8490739	8491360	gene
FBgn0263320	CG43401	2L	1428474	1429159	gene
FBgn0263321	CG43402	2L	1442627	1443832	gene
FBgn0263322	CG43403	2L	2620187	2620782	gene
FBgn0263324	CG43405	2R	21953615	21954095	gene
FBgn0263326	CG43407	3L	19052902	19053389	gene
FBgn0028481	CG4341	2L	922793	958098	gene
FBgn0263376	CG43428	2R	14737578	14739242	gene
FBgn0263386	CG43438	2L	11536145	11536844	gene
FBgn0263387	CG43439	3L	6983473	6984586	gene
FBgn0263399	CG43445	3R	17911376	17912045	gene
FBgn0263400	CG43446	3R	20986504	20987936	gene
FBgn0263401	CG43447	3R	27440312	27440845	gene
FBgn0263402	CG43448	3R	30237094	30237734	gene
FBgn0263403	CG43449	3R	11088420	11089356	gene
FBgn0263404	CG43450	3R	12195294	12195574	gene
FBgn0038787	CG4360	3R	20324274	20328003	gene
FBgn0263585	CG43610	2L	6799196	6799600	gene
FBgn0263596	CG43618	3R	8049167	8049456	gene
FBgn0038784	CG4362	3R	20306216	20307537	gene
FBgn0034663	CG4363	2R	21834230	21835047	gene
FBgn0263621	CG43630	3R	12676010	12676260	gene
FBgn0263647	CG43638	3L	12044579	12045356	gene
FBgn0032138	CG4364	2L	9708921	9711271	gene
FBgn0263654	CG43645	2L	17485757	17486365	gene
FBgn0263655	CG43646	2R	7018760	7019390	gene
FBgn0263656	CG43647	2R	7020133	7020746	gene
FBgn0263706	CG43658	X	17456169	17561180	gene
FBgn0263707	CG43659	2R	23079380	23079715	gene
FBgn0263741	CG43666	2R	20788195	20789217	gene
FBgn0263742	CG43667	2R	20789295	20790201	gene
FBgn0263743	CG43668	2R	20791462	20792192	gene
FBgn0038783	CG4367	3R	20303955	20304977	gene
FBgn0263747	CG43672	X	15772963	15778774	gene
FBgn0263748	CG43673	X	15779146	15780214	gene
FBgn0263750	CG43675	3R	9355495	9359189	gene
FBgn0263760	CG43677	2R	20790245	20791147	gene
FBgn0263761	CG43678	3L	15049179	15049495	gene
FBgn0263762	CG43679	3L	15050856	15051425	gene
FBgn0263763	CG43680	3L	15052998	15053351	gene
FBgn0263772	CG43689	X	4075743	4092237	gene
FBgn0263774	CG43691	2R	13389495	13393361	gene
FBgn0263776	CG43693	3L	11036358	11051371	gene
FBgn0263777	CG43694	3R	23425602	23426029	gene
FBgn0263841	CG43702	3L	21298675	21299063	gene
FBgn0263842	CG43703	2L	3765494	3765863	gene
FBgn0263846	CG43707	2L	3757256	3769525	gene
FBgn0263848	CG43709	2R	20775795	20776409	gene
FBgn0263849	CG43710	2R	20776727	20777749	gene
FBgn0263850	CG43711	2R	20778249	20779487	gene
FBgn0034665	CG4372	2R	21837605	21838798	gene
FBgn0263971	CG43725	2L	11075513	11075962	gene
FBgn0263982	CG43731	2L	19102044	19102909	gene
FBgn0263983	CG43732	3R	18950196	18976557	gene
FBgn0263993	CG43736	X	6863888	6881580	gene
FBgn0263994	CG43737	X	15175441	15189931	gene
FBgn0263996	CG43739	2L	20871335	20918931	gene
FBgn0039078	CG4374	3R	23408684	23472278	gene
FBgn0263997	CG43740	X	10333652	10347794	gene
FBgn0263999	CG43742	2R	21935002	21936863	gene
FBgn0031295	CG4375	2L	1026105	1026897	gene
FBgn0264081	CG43750	2L	2389578	2390689	gene
FBgn0264086	CG43755	2L	325522	329761	gene
FBgn0264090	CG43759	X	18930335	19028629	gene
FBgn0264260	CG43760	2L	15776442	15776852	gene
FBgn0034664	CG4377	2R	21835448	21836357	gene
FBgn0264295	CG43773	2L	4007690	4007984	gene
FBgn0264296	CG43774	2L	4008653	4009090	gene
FBgn0264297	CG43775	2R	24123167	24126630	gene
FBgn0264298	CG43776	2R	24123167	24126630	gene
FBgn0264299	CG43777	2R	24123167	24126630	gene
FBgn0264308	CG43778	2L	13301814	13331121	gene
FBgn0264301	CG43779	2L	13305920	13306755	gene
FBgn0264302	CG43780	3L	7333544	7335226	gene
FBgn0264303	CG43781	3L	7333544	7335226	gene
FBgn0264305	CG43783	3L	8932235	8954272	gene
FBgn0264309	CG43784	X	19957548	19958342	gene
FBgn0264329	CG43788	2R	16937597	16938011	gene
FBgn0264330	CG43789	2R	16938696	16938995	gene
FBgn0264339	CG43795	2R	23444137	23491997	gene
FBgn0264340	CG43796	2L	8482374	8483005	gene
FBgn0264341	CG43797	2L	4000018	4000806	gene
FBgn0264342	CG43798	2L	4647051	4647920	gene
FBgn0264343	CG43799	2L	7227734	7228641	gene
FBgn0264344	CG43800	2L	7232165	7232813	gene
FBgn0264361	CG43813	2L	12343643	12344266	gene
FBgn0264362	CG43814	2L	18804491	18805347	gene
FBgn0264363	CG43815	2L	3576210	3576623	gene
FBgn0264364	CG43816	2L	16004325	16005461	gene
FBgn0032132	CG4382	2L	9598880	9600872	gene
FBgn0264377	CG43829	2R	15193996	15194505	gene
FBgn0264393	CG43841	X	18439667	18440076	gene
FBgn0264395	CG43843	X	18459138	18460418	gene
FBgn0264426	CG43844	3R	21889539	21890171	gene
FBgn0264427	CG43845	3R	5522299	5523120	gene
FBgn0264432	CG43850	2L	13415431	13420645	gene
FBgn0264433	CG43851	2L	2647886	2648361	gene
FBgn0264443	CG43861	2L	19968684	20017282	gene
FBgn0264449	CG43867	X	808217	927975	gene
FBgn0264472	CG43880	3L	7945713	7946322	gene
FBgn0264478	CG43886	3L	8159361	8159774	gene
FBgn0264486	CG43894	3L	12889770	12892162	gene
FBgn0264487	CG43895	3L	21813005	21813698	gene
FBgn0264488	CG43896	3L	11976111	11983764	gene
FBgn0264489	CG43897	3L	9813847	9834345	gene
FBgn0038771	CG4390	3R	20056418	20059750	gene
FBgn0264502	CG43901	X	10905767	10923436	gene
FBgn0264503	CG43902	X	10158434	10195337	gene
FBgn0264516	CG43915	3L	3972899	3973784	gene
FBgn0264540	CG43919	2R	14553765	14554309	gene
FBgn0264541	CG43920	2R	17598845	17599253	gene
FBgn0264543	CG43922	2L	6308377	6308751	gene
FBgn0264544	CG43923	2L	15675582	15676102	gene
FBgn0264545	CG43924	2L	15710579	15711099	gene
FBgn0264546	CG43925	2L	13176423	13176888	gene
FBgn0039075	CG4393	3R	23375928	23384777	gene
FBgn0264552	CG43931	3L	20897557	20898501	gene
FBgn0264563	CG43935	3R	27065436	27065807	gene
FBgn0264566	CG43938	3L	21121653	21123415	gene
FBgn0264605	CG43954	3L	16676406	16711677	gene
FBgn0264696	CG43965	3L	8725520	8725774	gene
FBgn0264699	CG43968	3L	23784231	23787405	gene
